Id,twitter,polarity,score,text
15.0,"#coronavírus: em araraquara (sp), uma mulher foi presa por descumprir decreto que proibia uso de parques e praças. ""esse cirquinho de coronavírus que armaram para implantar uma ditadura comunista"", disse ela, antes de ser detida https://t.co/qxn65nr40u",-1.0,0,araraquara sp mulher presa descumprir decreto proibir uso parque praça cirquinho coronavíru armar implantar ditadura comunista dizer antes ser deter
514.0,"O Departamento de Defesa dos #EUA vai custear a construção de um hospital de campanha para combater o coronavírus em #Bacabal, cidade localizada no interior do #Maranhão.\n\nhttps://t.co/DHAcZOqO2f'}",1.0,1,departamento defender ir custear construção hospital campanha combater coronavíru cidade localizar interior nn
377.0,"o estado chegou ao pico de internações nesta terça-feira (14), com mais de 2 mil pacientes diagnosticados com o coronavírus. https://t.co/acuw8g1gus",-1.0,0,estado chegar pico internação em este terçafeiro mil paciente diagnosticar coronavíru
138.0,"aos nossos profissionais de saúde, que estão trabalhando na linha de frente no combate ao coronavírus, todo meu respeito e admiração. muito obrigado! https://t.co/bfmhl1gfri",1.0,1,profissional saúde trabalhar linha frente combate coronavíru todo respeito admiração obrigar
76.0,#defensorasedefensorespúblicosnãoparam#defensoriasimcoronavírus: defensoria pública de ms faz recomendação ao município de sonora para que seja realizado o controle de acesso de pescadores à comunidade quilombola durante pandemia . https://t.co/4wjh3fxyut https://t.co/uozfdmfnob,1.0,1,defensoria público ms fazer recomendação município sonoro realizar controle acesso pescador comunidade quilombol durante pandemia
93.0,😷 o @governosp comprou 18 milhões de #máscaras de proteção da china.✅ a medida vai reforçar os estoques de equipamentos de proteção individual (epis) da #secretariadasaúdesp.▶️ o investimento totaliza r$ 63 milhões.🔗 https://t.co/xh5ezicreb#coronavírus #governosp https://t.co/rjg4a4obih,1.0,1,comprar milhão proteção chino medida ir reforçar estoque equipamento proteção individual epi investimento totalizar r milhão
154.0,"atenção - coronavírus mata mais do que gripe em toda a década - com 100 mortes por dia, brasil alcançará nesta semana número de óbitos da influenza registrados entre janeiro e abril dos dez anos anteriores -somados.https://t.co/jpbr6iyekw",-1.0,0,atenção coronavíru matar gripe todo década morte dia brasil alcançar em este semana número óbito influenza registrar janeiro abril dez ano anterior somar
591.0,"A população de Vitória da Conquista e região já pode celebrar mais um avanço no combate à Covid-19. Hoje, iremos abrir mais 10 leitos de UTI exclusivos para tratamento de pacientes com coronavírus no Hospital Geral de Vitória da Conquista. https://t.co/DH0Vt7PHW4",1.0,1,população vitória conquistar região poder celebrar avanço combate covid hoje ir abrir leito uti exclusivo tratamento paciente coronavíru hospital geral vitória conquista
504.0,"weintraub, fora dos holofotes na crise do coronavírus, ganhou um pouco de luz hoje: a pgr pede que ele seja investigado no stf por crime de racismo contra os chineses. https://t.co/7hju3meihg",-1.0,0,weintraub holofote crise coronavíru ganhar pouco luz hoje pgr pedir investigar stf crime racismo contra chinês
249.0,"em entrevista ao exército brasileiro, o ex-combatente durante a 2ª guerra mundial ermando armelino pivita, de 99 anos, agradeceu a todos que cuidaram dele nos oito dias que ficou internado no hfa. ele foi curado da covid-19, doença causada pelo novo #coronavírus. https://t.co/iifnioefxt",1.0,1,entrevista exército brasileiro excombatente durante ª guerra mundial ermar armelino pivita ano agradecer todo cuidar oito dia ficar internado hfa curar covid doença causar novo
279.0,estudo traça rotas de dispersão do novo coronavírus no estado de sp https://t.co/oqkjc4cjfy https://t.co/pxxzv3kmif,1.0,1,estudo traçar roto dispersão novo coronavíru estar sp
529.0,"Ótima entrevista de Guilherme Trescastro e Cláudio Brito com o professor da Feevale de Jornalismo e crítico de Cinema, Marcos Santuario. Na @abc103fm, Santuario repercutiu o Festival de Cinema de Gramado, que terá 48ª edição on-line e os impactos causados pelo Coronavírus",1.0,1,bom entrevista guilherme trescastro cláudio brito professor feevale jornalismo crítico cinema marco santuario santuario repercutir festival cinema gramado ª edição online impacto causar coronavíru
318.0,"mais de 200 horas de trabalho entre roteiro e edição. Cerca de 1100 fontes consultada se 1h e 11 minutos de material o spotniks lançou o primeiro documentário sobre o coronavirus, da descoberta aos fatos mais recentes. confiram aí",1.0,1,hora trabalho roteiro edição cerca fonte consultar h minuto material spotnik lançar primeiro documentário sobre coronaviru descobrir fato recente confir aí
346.0,não adianta postar passa logo coronavírus se você faz parte dos que furam a quarentena!,-1.0,0,adiantar postar passar logo coronavíru fazer parte furar quarentena
189.0,"com 720 casos confirmados de coronavírus, rs registra dia sem mortes - https://t.co/8iee4wffaq",1.0,1,caso confirmar coronavíru r registrar dia morte
570.0,"Com a chegada de novos respiradores, Joinville está reforçando sua capacidade na área da saúde, para o atendimento a vítimas do novo coronavírus que inspiram cuidados. https://t.co/ggG8FfQAOt",1.0,1,chegada novo respirador joinville reforçar capacidade área saúde atendimento vítima novo coronavíru inspir cuidado
4.0,"o brasil apresenta alguns dos melhores índices de cura do coronavírus. são mais de 55% dos casos, superando países como alemanha (46,9%), espanha (39,9%), frança (27,8%) e itália (22,8%). fonte: ministério da saúde",1.0,1,brasil apresentar algum bom índice cura coronavíru caso superar país alemanho espanho frança itálio fonte ministério saúde
164.0,bom dia! o perigo maior de contrair o coronavírus está localizado nas vilas e nos estados de extrema pobreza. esse é o maior problema do governo federal. eles sabem e tentam orientar essa gente que não obedecem e desdenham do sistema de saúde. problemático para o governo,-1.0,0,bom dia perigo grande contrair coronavíru localizar vila estado extremo pobreza grande problema governo federal saber tentar orientar gente obedecer desdenhar sistema saúde problemático governo
526.0,Os países que tiveram os melhores resultados durante o combate ao coronavírus tinham algo em comum: TODOS eles são liderados por mulheres.\n👇🏾 https://t.co/uPiOYWLQss,1.0,1,país bom resultado durante combate coronavíru algo comum todo liderar mulheresn
405.0,"o senado aprovou o pl 1.194/2020, apresentado pelo senador @collor (pros-al), que regulamenta a doação de excedentes de comida não comercializada pelas empresas. o objetivo é amenizar efeitos da pandemia do novo coronavírus,\xa0incentivando a doação de alimentos a carentes. https://t.co/rtasp3htnd",1.0,1,senado aprovar pl apresentar senador prosal regulamentar doação excedente comer comercializar empresa objetivo amenizar efeito pandemia novo coronavírusxaincentivar doação alimento carente
452.0,"qualquer um com um mínimo de experiência gerencial sabe que grandes e estratégicas decisões como essa, em relação ao enfrentamento do coronavírus, nunca são simples de tomar e estão sujeitas às deficiências humanas. e como…leia mais em: https://t.co/ocjvdlg44x",-1.0,0,qualquer mínimo experiência gerencial saber grande estratégico decisão relação enfrentamento coronavíru nunca simples tomar sujeitar deficiência humano comoleio
300.0,"hoje foi revelado pelo jornal washington post que o departamento de estado americano já havia debatido, em comunicações secretas, as falhas de segurança no laboratório de wuhan, que faz pesquisas com coronavírus, inclusive relatando infecções de cientistas no local.",-1.0,0,hoje revelar jornal washington post departamento estar americano haver debater comunicação secreto falha segurança laboratório wuhan fazer pesquisa coronavíru inclusive relatar infecção cientista local
290.0,"fiocruz, unb e usp estimam: ao não testar presença do vírus, país esconde 14 de cada 15 infecções. ocupação das utis já beira 75%. sem ampliar isolamento, cenário é catastrófico. Leia também: governo salva bancos",-1.0,0,fiocruz unb usp estimar testar presença vírus país esconder cada infecção ocupação uti beira ampliar isolamento cenário catastrófico ler governo salvar banco
556.0,"Sobre o coronavirus. Eu estava pensando :No futuro meus netos vão  aprender sobre isso nos livros de história. Eu disse netos ❤️. Netos ❤️, netos ❤️ ouviram. Netos? ❤️❤️",1.0,1,sobre coronaviru pensar futuro neto ir aprender sobre livro história dizer neto neto neto ouvir neto
404.0,o que países com melhor resposta ao coronavírus tem em comum? mulheres na liderança. #coronavírus #liderançafeminina #pararefletir #paraagir #praresolveragora https://t.co/kad4aro5i7,1.0,1,país bom resposta coronavíru comum mulher liderança
581.0,Será que eu só conheci ele por causa do coronavírus?,1.0,1,conhecer causa coronavíru
35.0,"olha que ótima notícia também! posta ou retweetar fabão, me ajudar a espalhar, enfim, noticias como essas trazem esperança. grande abraço. https://t.co/klz1hdxydh",1.0,1,olhar bom notícia pôr retweetar fabão ajudar espalhar enfim noticia trazer esperança grande abraço
391.0,"o ministério público federal foi acionado pelo psol, para investigar porque a funai não executou nenhum centavos r$ 10,840 milhões que receber para apoiar os indígenas em ações de proteção e combate ao novo coronavírus https://t.co/dhu1oosqjl",-1.0,0,ministério público federal acionar psol investigar porque funai executar nenhum centavo r milhão receber apoiar indígena ação proteção combate novo coronavíru
456.0,quase meio milhão de recuperados do novo coronavírus no mundo. via:@gazeta_brasil https://t.co/ywvrrjlq5x,1.0,1,quase meio milhão recuperar novo coronavíru mundo ver
378.0,"o estudo estava em andamento desde 2019 e era direcionado a pacientes com câncer de pulmão. com a explosão da epidemia da covid-19, os pesquisadores decidiram mudar o foco e contribuir com a pesquisa mundial 👏👏👏👏👏👏👏 https://t.co/jbkqyb2mv1",-1.0,0,estudo andamento desde direcionar paciente câncer pulmão explosão epidemia covid pesquisador decidir mudar foco contribuir pesquisa mundial
51.0,o governo estadual de sp errou feio sobre a quantidade de mortes por coronavírus!!!é necessário revermos urgentemente as atuais regras estabelecendo metas para a flexibilização e o término da suspensão da atividade das empresas e comércio!#bolsonarotemrazãosim https://t.co/6mxetlitq7,-1.0,0,governo estadual sp errar feio sobre quantidade morte coronavírusé necessário rever urgentemente atual regra estabelecer meta flexibilização término suspensão atividade empresa comércio
373.0,o deputado @osmarterra previa na metade de março menos de 730 mortes pelo coronavírus no brasil em todo o ano de 2020. apenas nas últimas 24 horas foi atingido 28% do projetado de vítimas fatais pelo parlamentar para todo o ano. é o fato! https://t.co/idlusetmg5,-1.0,0,deputado prever metade março pouco morte coronavíru brasil todo ano apenas último hora atingir projetar vítima fatal parlamentar todo ano fato
283.0,evolução dos casos de #coronavírus no mundo: 19/01: 100 casos24/01: 1.000 casos12/02: 50.000 casos06/03: 100.000 casos18/03: 200.000 casos26/03: 500.000 casos02/04: 1.000.000 casos14/04: 2.000.000 casos,-1.0,0,evolução caso mundo caso caso caso caso caso caso caso caso
447.0,"prefeito se reunirá com mp para discutir flexibilização do comércio. samuca afirma que ‘sempre priorizou empregos, mas agora o foco é barrar coronavírus’.#diariodovale #voltaredonda #samucasilva #comerciohttps://t.co/lnog8egves",1.0,1,prefeito reunir mp discutir flexibilização comércio samuca afirmar sempre priorizar emprego agora foco barrar coronavíru
144.0,"aquele que passeia sem necessidade por estabelecimentos, descumpre as recomendações que todos seguem e passa a mão no nariz antes de cumprimentar seu gado, não terá seu resultado do seu teste para o coronavírus divulgado.lembrando que: quem não deve não teme. https://t.co/jym266cdyh",-1.0,0,passar necessidade estabelecimento descumprir recomendação todo seguir passar mão nariz antes cumprimentar gado resultado teste coronavíru divulgadolembrar dever temer
